timestamp,sensor,network_key,test_type_code,name,target,ssid,bssid,channel,frequency,rssi,dhcp_ip_address,dhcp_elapsed_time_seconds,dns_ip_address,dns_elapsed_time_seconds,latency,jitter,packet_loss,http_get_elapsed_time_seconds,download_speed,upload_speed
2020-05-01 16:39:52.398899+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,AP_ASSOC,,,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,,,,,,
2020-05-01 16:39:54.304542+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,DNS_RESOLVE,,10.25.10.132,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,10.25.10.132,0.01,,,,,,
2020-05-01 16:39:58.997468+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,MailMarshal (DC1),10.25.13.253,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,14.2,8.65789473684,0.0,,,
2020-05-01 16:40:05.287290+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,CAFs ( Farnborough ) ,10.20.8.10,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,11.4,0.852631578947,0.0,,,
2020-05-01 16:40:07.537059+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,CAFs ( Corsham ) ,10.20.0.10,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,15.0,0.784210526316,0.0,,,
2020-05-01 16:40:09.820115+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,MailMarshal (DC2),10.24.13.253,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,10.7,1.25789473684,0.0,,,
2020-05-01 16:40:12.100255+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,SAP Services,10.24.140.18,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,23.5,22.9684210526,0.0,,,
2020-05-01 16:40:14.354818+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Web Gateway  SDC1,10.41.63.134,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,10.5,0.973684210526,0.0,,,
2020-05-01 16:40:16.591098+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Web Gateway  SDC2,10.41.199.134,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,10.6,1.04210526316,0.0,,,
2020-05-01 16:40:18.807943+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Caseflow,10.21.219.86,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,30.6,5.06315789474,0.0,,,
2020-05-01 16:40:21.121424+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,NPS,10.21.219.146,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,33.7,10.2473684211,0.0,,,
2020-05-01 16:40:35.257650+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Microsoft Teams,teams.microsoft.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,15.1,0.9,0.0,,,
2020-05-01 16:40:37.626602+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Microsoft Teams,teams.microsoft.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,14.6,0.689473684211,0.0,,,
2020-05-01 16:40:40.009832+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Service Now,ukrc.service-now.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,34.7,2.11578947368,0.0,,,
2020-05-01 16:40:42.416541+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Service Now,http://ukrc.service-now.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,,,,0.4,,
2020-05-01 16:40:43.247494+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Service Now,ukrc.service-now.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,35.0,2.53684210526,0.0,,,
2020-05-01 16:40:45.635144+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Service Now,https://ukrc.service-now.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,,,,0.365,,
2020-05-01 16:40:46.316027+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Trips,www.trips.uk.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,105.1,4.92631578947,0.0,,,
2020-05-01 16:40:48.714496+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Trips,http://www.trips.uk.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-49,,,,,,,,0.526,,
2020-05-01 16:40:49.762553+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Trips,www.trips.uk.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,104.7,5.18421052632,0.0,,,
2020-05-01 16:40:52.230337+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Trips,https://www.trips.uk.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,,,,0.85,,
2020-05-01 16:41:10.030244+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,AP_ASSOC,,,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,,,,,,
2020-05-01 16:41:16.622687+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,DNS_RESOLVE,,10.25.10.132,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,10.25.10.132,0.01,,,,,,
2020-05-01 16:41:21.825895+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,MailMarshal (DC1),10.25.13.253,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,10.7,1.38421052632,0.0,,,
2020-05-01 16:41:25.458697+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,CAFs ( Farnborough ) ,10.20.8.10,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,16.2,10.6736842105,0.0,,,
2020-05-01 16:41:27.684633+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,CAFs ( Corsham ) ,10.20.0.10,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,17.2,5.95263157895,0.0,,,
2020-05-01 16:41:29.912539+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,MailMarshal (DC2),10.24.13.253,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,10.7,1.36842105263,0.0,,,
2020-05-01 16:41:32.206169+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,SAP Services,10.24.140.18,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,14.9,8.02105263158,0.0,,,
2020-05-01 16:41:34.460884+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Web Gateway  SDC1,10.41.63.134,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,10.5,0.721052631579,0.0,,,
2020-05-01 16:41:36.686846+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Web Gateway  SDC2,10.41.199.134,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,10.2,0.794736842105,0.0,,,
2020-05-01 16:41:38.914514+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Caseflow,10.21.219.86,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,32.5,7.58947368421,0.0,,,
2020-05-01 16:41:41.220690+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,NPS,10.21.219.146,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,30.5,3.7,0.0,,,
2020-05-01 16:41:53.805178+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Microsoft Teams,teams.microsoft.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,15.0,0.926315789474,0.0,,,
2020-05-01 16:41:57.392819+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Microsoft Teams,teams.microsoft.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,15.0,1.06111111111,5.0,,,
2020-05-01 16:42:00.741699+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Service Now,ukrc.service-now.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,34.7,1.6,0.0,,,
2020-05-01 16:42:03.120255+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Service Now,http://ukrc.service-now.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,,,,0.486,,
2020-05-01 16:42:04.028008+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Service Now,ukrc.service-now.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,34.4,2.20526315789,0.0,,,
2020-05-01 16:42:06.376812+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Service Now,https://ukrc.service-now.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,,,,0.409,,
2020-05-01 16:42:07.095318+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Trips,www.trips.uk.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,104.7,6.26842105263,0.0,,,
2020-05-01 16:42:09.535197+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Trips,http://www.trips.uk.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,,,,0.428,,
2020-05-01 16:42:10.553848+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Trips,www.trips.uk.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,106.0,7.74210526316,0.0,,,
2020-05-01 16:42:12.978570+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Trips,https://www.trips.uk.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,,,,0.376,,
2020-05-01 16:42:43.885094+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,AP_ASSOC,,,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,,,,,,
2020-05-01 16:42:45.614410+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,DNS_RESOLVE,,10.25.10.132,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,10.25.10.132,0.009,,,,,,
2020-05-01 16:42:50.693601+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,MailMarshal (DC1),10.25.13.253,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,10.6,1.16842105263,0.0,,,
2020-05-01 16:42:54.115011+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,CAFs ( Farnborough ) ,10.20.8.10,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,14.4,8.32105263158,0.0,,,
2020-05-01 16:42:56.364648+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,CAFs ( Corsham ) ,10.20.0.10,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,14.7,0.721052631579,0.0,,,
2020-05-01 16:42:58.590041+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,MailMarshal (DC2),10.24.13.253,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,10.4,1.30526315789,0.0,,,
2020-05-01 16:43:00.809021+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,SAP Services,10.24.140.18,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,18.4,9.15263157895,0.0,,,
2020-05-01 16:43:04.500537+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Web Gateway  SDC1,10.41.63.134,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,11.0,1.05789473684,0.0,,,
2020-05-01 16:43:06.767552+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Web Gateway  SDC2,10.41.199.134,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,14.4,9.13157894737,0.0,,,
2020-05-01 16:43:08.995016+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Caseflow,10.21.219.86,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,33.0,8.18421052632,0.0,,,
2020-05-01 16:43:11.310245+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,NPS,10.21.219.146,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,32.1,6.3,0.0,,,
2020-05-01 16:43:24.887267+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Microsoft Teams,teams.microsoft.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,18.2,7.51052631579,0.0,,,
2020-05-01 16:43:27.233580+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Microsoft Teams,teams.microsoft.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,14.8,0.552631578947,0.0,,,
2020-05-01 16:43:29.599657+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Service Now,ukrc.service-now.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,34.4,2.48421052632,0.0,,,
2020-05-01 16:43:32.002194+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Service Now,http://ukrc.service-now.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,,,,0.386,,
2020-05-01 16:43:33.067916+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Service Now,ukrc.service-now.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,83.2,15.4684210526,0.0,,,
2020-05-01 16:43:36.727261+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Service Now,https://ukrc.service-now.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,,,,0.782,,
2020-05-01 16:43:38.001232+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Trips,www.trips.uk.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,107.8,8.12105263158,0.0,,,
2020-05-01 16:43:40.438462+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Trips,http://www.trips.uk.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,,,,0.429,,
2020-05-01 16:43:41.481777+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Trips,www.trips.uk.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,103.5,3.90526315789,0.0,,,
2020-05-01 16:43:43.894090+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Trips,https://www.trips.uk.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,,,,0.495,,
2020-05-01 16:43:55.872087+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,AP_ASSOC,,,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,,,,,,
2020-05-01 16:43:57.800652+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,DNS_RESOLVE,,10.25.10.132,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,10.25.10.132,0.009,,,,,,
2020-05-01 16:44:02.471642+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,MailMarshal (DC1),10.25.13.253,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,10.8,0.810526315789,0.0,,,
2020-05-01 16:44:07.944886+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,CAFs ( Farnborough ) ,10.20.8.10,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,11.1,0.678947368421,0.0,,,
2020-05-01 16:44:10.208935+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,CAFs ( Corsham ) ,10.20.0.10,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,15.0,0.721052631579,0.0,,,
2020-05-01 16:44:12.455181+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,MailMarshal (DC2),10.24.13.253,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,10.3,0.647368421053,0.0,,,
2020-05-01 16:44:14.671371+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,SAP Services,10.24.140.18,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,12.3,2.5,0.0,,,
2020-05-01 16:44:16.979758+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Web Gateway  SDC1,10.41.63.134,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,10.1,0.678947368421,0.0,,,
2020-05-01 16:44:19.230097+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Web Gateway  SDC2,10.41.199.134,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,10.2,0.363157894737,0.0,,,
2020-05-01 16:44:21.457485+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Caseflow,10.21.219.86,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,64.9,2.47894736842,0.0,,,
2020-05-01 16:44:23.807149+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,NPS,10.21.219.146,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,72.9,10.5473684211,0.0,,,
2020-05-01 16:44:36.676221+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Microsoft Teams,teams.microsoft.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,67.3,25.9894736842,0.0,,,
2020-05-01 16:44:40.411292+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Microsoft Teams,teams.microsoft.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,65.1,23.6684210526,0.0,,,
2020-05-01 16:44:42.763146+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Service Now,ukrc.service-now.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,101.3,17.7105263158,0.0,,,
2020-05-01 16:44:45.276146+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Service Now,http://ukrc.service-now.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,,,,0.822,,
2020-05-01 16:44:46.834665+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Service Now,ukrc.service-now.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,36.2,3.52631578947,0.0,,,
2020-05-01 16:44:49.123444+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Service Now,https://ukrc.service-now.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,,,,0.365,,
2020-05-01 16:44:49.837319+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Trips,www.trips.uk.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,112.8,12.7263157895,0.0,,,
2020-05-01 16:44:52.314477+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Trips,http://www.trips.uk.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-52,,,,,,,,1.026,,
2020-05-01 16:44:54.161268+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Trips,www.trips.uk.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,151.1,31.3631578947,0.0,,,
2020-05-01 16:44:56.830163+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Trips,https://www.trips.uk.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,,,,0.743,,
2020-05-01 16:45:08.727451+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,AP_ASSOC,,,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-46,,,,,,,,,,
2020-05-01 16:45:10.495787+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,DNS_RESOLVE,,10.25.10.132,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-46,,,10.25.10.132,0.01,,,,,,
2020-05-01 16:45:15.576306+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,MailMarshal (DC1),10.25.13.253,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-46,,,,,10.7,0.984210526316,0.0,,,
2020-05-01 16:45:19.123815+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,CAFs ( Farnborough ) ,10.20.8.10,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-46,,,,,12.1,1.26315789474,0.0,,,
2020-05-01 16:45:21.438133+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,CAFs ( Corsham ) ,10.20.0.10,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-47,,,,,19.3,5.12631578947,0.0,,,
2020-05-01 16:45:23.749583+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,MailMarshal (DC2),10.24.13.253,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-46,,,,,10.6,0.605263157895,0.0,,,
2020-05-01 16:45:26.043639+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,SAP Services,10.24.140.18,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-46,,,,,12.2,3.10526315789,0.0,,,
2020-05-01 16:45:28.305331+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Web Gateway  SDC1,10.41.63.134,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-46,,,,,10.7,0.978947368421,0.0,,,
2020-05-01 16:45:30.538374+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Web Gateway  SDC2,10.41.199.134,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-46,,,,,10.6,1.07368421053,0.0,,,
2020-05-01 16:45:32.762845+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Caseflow,10.21.219.86,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-46,,,,,31.5,6.84210526316,0.0,,,
2020-05-01 16:45:35.065654+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,NPS,10.21.219.146,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-46,,,,,33.9,11.9263157895,0.0,,,
2020-05-01 16:45:47.736875+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Microsoft Teams,teams.microsoft.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,15.0,1.08947368421,0.0,,,
2020-05-01 16:45:51.681950+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Microsoft Teams,teams.microsoft.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,15.2,1.7,0.0,,,
2020-05-01 16:45:54.019727+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Service Now,ukrc.service-now.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,34.7,2.30526315789,0.0,,,
2020-05-01 16:45:56.380490+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Service Now,http://ukrc.service-now.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,,,,0.395,,
2020-05-01 16:45:57.190299+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Service Now,ukrc.service-now.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-49,,,,,34.6,2.33684210526,0.0,,,
2020-05-01 16:45:59.573769+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Service Now,https://ukrc.service-now.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,,,,0.465,,
2020-05-01 16:46:00.362912+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Trips,www.trips.uk.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,103.5,4.75789473684,0.0,,,
2020-05-01 16:46:02.794409+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,HTTP_GET,Trips,http://www.trips.uk.com:80,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,,,,0.425,,
2020-05-01 16:46:03.800426+00:00,e65b5e56-7e81-4942-aa61-646519d5ea55,ssid-fd2818c50794,PING,Trips,www.trips.uk.com:443,sensor.wifi,b4:5d:50:e5:f0:73,124,5.62,-48,,,,,102.6,3.37894736842,0.0,,,
